[Thu Apr 18 19:42:10 2024] ThreadID[37844]	Start Program. 
[Thu Apr 18 19:42:10 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.016
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.386400 Y 0.000000 Z -20.667999
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.017
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.386400 Y 0.000000 Z -14.368000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.018
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.019
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.789300 Y 0.000000 Z -20.536400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.020
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.416000 Y 0.000000 Z -16.331600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.021
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 8.919300 Y 0.000000 Z -16.753201
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.022
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.942000 Y 0.000000 Z -22.173700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.023
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.625600 Y 0.000000 Z -18.568701
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.024
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.646300 Y 0.000000 Z -20.713699
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.025
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.746300 Y 0.000000 Z -20.713699
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.026
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.123900 Y 0.000000 Z -25.657900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.027
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.818600 Y 0.000000 Z -24.992399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.028
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.333600 Y 0.000000 Z -25.657900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.029
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.089300 Y 0.000000 Z -24.268000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.030
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.393200 Y 0.000000 Z -23.424601
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.031
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.986400 Y 0.000000 Z -19.868000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.419100 Y 0.000000 Z -15.938000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.319100 Y 0.000000 Z -15.938000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.433900 Y 0.000000 Z -12.554700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.518300 Y 0.000000 Z -14.549400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 17.233900 Y 0.000000 Z -11.696000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.785101 Y 0.000000 Z -12.496000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.418800 Y 0.000000 Z -16.607599
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.518800 Y 0.000000 Z -16.607599
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.396000 Y 0.000000 Z -22.443100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 8.818300 Y 0.000000 Z -12.349400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.010
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.785101 Y 0.000000 Z -14.596000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.011
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.785101 Y 0.000000 Z -18.796000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.012
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 18.785101 Y 0.000000 Z -20.896000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.013
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.793100 Y 0.000000 Z -22.678400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.014
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 16.246799 Y 0.000000 Z -15.023800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.015
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.874200 Y 0.000000 Z -19.500500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.018
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.419900 Y 0.000000 Z -18.564301
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.019
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.419900 Y 0.000000 Z -16.464300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.020
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 8.918300 Y -0.100000 Z -14.549400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.021
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.418300 Y -0.100000 Z -11.549400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.022
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 5.145300 Y -0.100000 Z -11.549400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.023
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.809300 Y 0.000000 Z -18.432800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.024
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.809300 Y 0.000000 Z -16.332800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.025
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.396000 Y 0.000000 Z -18.435200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.026
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.396000 Y 0.000000 Z -20.535200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.027
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 8.918300 Y 0.000000 Z -18.869900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.028
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.538600 Y 0.000000 Z -20.713699
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.029
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.649300 Y 0.000000 Z -22.172400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.031
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 9.645100 Y 0.000000 Z -20.232401
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.032
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.745100 Y 0.000000 Z -20.232401
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.033
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 17.320200 Y 0.000000 Z -25.624399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.034
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.220200 Y 0.000000 Z -25.624399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.035
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 8.731000 Y 0.000000 Z -25.624399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.036
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 6.430000 Y 0.000000 Z -25.624399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.037
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.696000 Y 0.000000 Z -24.266800
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.038
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.392000 Y 0.000000 Z -23.729200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.013
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 15.874200 Y 0.000000 Z -17.391001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.016
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 16.238100 Y 0.000000 Z -17.384399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.694400 Y 0.000000 Z -12.549400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Full.017
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.915200 Y 0.000000 Z -25.624399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Bookcase_Empty.032
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.386400 Y 0.000000 Z -12.368000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.105600 Y 2.000000 Z -13.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.105600 Y 2.000000 Z -11.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.105600 Y 2.000000 Z -9.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.105600 Y 2.000000 Z -13.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.105600 Y 2.000000 Z -11.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.105600 Y 2.000000 Z -9.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -7.105600 Y 2.000000 Z -13.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -7.105600 Y 2.000000 Z -11.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -7.105600 Y 2.000000 Z -9.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -9.105600 Y 2.000000 Z -13.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.010
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -9.105600 Y 2.000000 Z -11.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Column_Round_Short.011
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -9.105600 Y 2.000000 Z -9.295900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -7.099200 Y 3.195200 Z -11.289500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.799600 Y 1.400000 Z -24.649401
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.099200 Y 3.195200 Z -11.289500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.099200 Y 3.195200 Z -13.289500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -3.099200 Y 3.195200 Z -13.289500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -9.103400 Y 3.200200 Z -9.273900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -13.638900 Y 0.560400 Z -7.149100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 10.854100 Y 0.763700 Z -16.754000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.296900 Y 0.668000 Z -2.480000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Skull.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 5.226200 Y 1.139600 Z -18.924601
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Stairs
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 0.012400 Y 0.000000 Z -8.886500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Stairs.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -14.987600 Y 0.000000 Z -9.786500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Stairs.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.190100 Y 0.000000 Z -20.774700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Stairs_2
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.005600 Y 0.000000 Z -10.897300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Stairs_2.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -15.005600 Y 0.000000 Z -11.797300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Stairs_2.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.172100 Y 0.000000 Z -18.763901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot1_Broken
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.511200 Y 0.027100 Z -6.418900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot1_Broken.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -4.016100 Y 2.014100 Z -8.441400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot1_Broken.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.272600 Y 0.018100 Z -18.263500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot1
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.984400 Y 0.000000 Z -6.980400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot1.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -4.732400 Y 2.014100 Z -8.454400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot1.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 4.375000 Y 0.000000 Z -19.090401
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot2
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.367400 Y 0.000000 Z -6.868000
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Pot2.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -4.392400 Y 2.014100 Z -9.368300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -13.626200 Y 0.000000 Z -6.135300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.813100 Y 0.000000 Z -17.605600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.813100 Y 0.000000 Z -17.605600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 13.813100 Y 0.821900 Z -17.605600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.813100 Y 0.000000 Z -24.605600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.940200 Y 0.000000 Z -3.294900
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.813100 Y 0.821900 Z -24.605600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.307800 Y 0.000000 Z -2.520200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.120300 Y 0.021900 Z -3.241100
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Crate.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -13.626200 Y 0.000000 Z -7.135300
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.963000 Y 0.068700 Z -3.849400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 1.906400 Y 0.068700 Z -3.849400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.044700 Y 0.068700 Z -7.562400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.044700 Y 0.030900 Z -0.081200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -5.126900 Y 2.025000 Z -17.701700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -11.064500 Y 2.025000 Z -15.635500
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -1.368200 Y 2.025000 Z -15.701700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 11.101600 Y 0.025000 Z -11.254600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 2.753600 Y 0.025000 Z -23.962200
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.009
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 3.102400 Y 0.025000 Z -23.949499
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Flag_RoundArch.010
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -15.044700 Y 0.068700 Z -8.562400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -2.903300 Y 2.000000 Z -26.114901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.001
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 7.063200 Y 2.000000 Z -2.849400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.002
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 12.163200 Y 2.000000 Z -3.849400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.003
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -7.111800 Y 2.000000 Z -2.987700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.004
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -7.111800 Y 2.000000 Z -4.973400
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.005
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -20.911800 Y 2.000000 Z -5.808600
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.006
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -20.911800 Y 2.000000 Z -7.787700
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.007
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X -0.603500 Y 2.000000 Z -26.114901
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.008
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Location: X 14.163200 Y 2.000000 Z -26.249399
[Thu Apr 18 19:42:11 2024] ThreadID[37844]	[INFO]	Model Detected: Window_Bars.009
